uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
O95571,ETHE1_HUMAN,ETHE1,"Persulfide dioxygenase ETHE1, mitochondrial",4,"=""""",NA,17.3952478460847,16.4101964593344,15.9848075935102,16.7251845759494,17.5132393445212,16.2389656936643,16.9009004721857,17.1724841333045,16.3240874299058,17.2723791199385,16.6140159733404,17.52989658672,NA,NA,16.1545884540187,NA,NA,16.9516177034846,15.7326934998823,17.1676979399019,16.9393827849414,NA,15.8796360442947,17.0684479658771,17.1707189811803,NA,17.5854218670988,17.0626935655607,15.8346217872958,17.238977643364,17.2500991546417,17.0836654501614,17.4123443599276,16.8597810763748,17.0828677810815,17.373075315181,16.2008056569675,NA,17.4645319112287,-1.18873444706809,-1.81865481028408,-0.558814083852087,16.8623460678414,-3.84844030956467,-0.282667499551374,5.540986594528e-4,0.168907741356531,-1,0,3.871010188749111,0.005467468562055768,-1,-1
Q5VWP3,MLIP_HUMAN,MLIP,Muscular LMNA-interacting protein,1,"=""""",NA,NA,NA,16.8953979777034,17.1778693974091,16.4598173635339,16.399036867302,16.2662819424452,16.6817429396332,16.3747665262531,16.0054774271821,17.1901674311463,NA,14.5800469274021,16.2422193199051,NA,NA,18.0109756513236,16.7286827044759,NA,15.2682697794257,NA,19.181805219236,NA,16.6902908665576,14.8910422234171,NA,17.2417256770524,15.8132621495254,NA,17.2972097046948,16.7045339745141,16.3354848487066,17.23528322213,17.2125674925699,15.9943820068592,17.33074958134,17.5055247751854,17.4281898347587,16.4093963275291,1.40690532456014,0.089619592210793,2.72419105690948,16.6742137985937,2.18751329755843,-3.66630909886446,0.03719311554305,0.832828938335389,1,0,2.0112238370059328,0.014762165117550574,1,0
Q14247,SRC8_HUMAN,CTTN,Src substrate cortactin,13,"=""""",16.0314671886795,16.8333156280291,16.2924143497216,16.4534610489022,16.0589476699462,16.2635630318412,18.0144226451797,16.188175948612,16.9116217480636,16.5266698591941,16.6548800930297,16.6147683615927,15.9796895423196,17.4854480951377,16.3877901047941,18.4170499345618,16.4628352381733,17.263077337326,16.6239934995418,18.0316442495927,17.4995374880832,16.840714687376,16.3977587151818,17.4819314724679,16.0888179786082,16.7207966111073,17.5784511004447,16.1052353908912,16.4296481483388,17.6353724692505,15.9432644106837,16.0777835514643,16.1799738113144,16.178964638409,16.1309430824167,15.5604766206815,16.0618533305098,14.5354547544493,14.5898157864087,16.207225466678,0.450046074678614,-0.300021467137459,1.20011361649469,16.5434813772251,1.21355761101182,-5.11380517843219,0.2322018787626,0.99407463931736,0,0,0.28538963933620326,0.18370694368507381,0,0
P24844,MYL9_HUMAN,MYL9,Myosin regulatory light polypeptide 9,3,"=""""",16.8347183312324,16.2109138448496,15.5657059279241,16.6835467889272,17.1504173233218,17.9696208333149,18.1794965956235,15.990507335993,15.9051058784061,16.3700297657253,17.8441198281532,14.7258015732414,16.064303984662,16.026825869094,17.3004908204603,16.9098362243943,16.2953032177478,17.285673300287,17.4243365779488,17.2239734527152,17.2426598562212,16.5426330777417,18.3784128361498,17.8167567903573,16.0977502056632,16.0631048230137,16.8036879284405,16.8385365306323,16.3815532630141,16.7252002855789,NA,15.4882578895232,14.8162682765989,15.5029739758915,15.6099317389707,16.410868919332,16.0314364912368,15.1728730717895,15.6387275788706,16.9156509257194,-0.328522402138258,-1.27542294453925,0.618378140262735,16.5240515881735,-0.702309554561257,-5.55731807369478,0.48675802825149,0.99407463931736,0,0,0.10272464388178655,0.3717878622197922,0,0
P61923,COPZ1_HUMAN,COPZ1,Coatomer subunit zeta-1,3,"=""""",NA,17.1627918116287,16.5631506076331,15.8716335370023,NA,18.1768299110196,17.2939825889143,17.1010058318931,16.6421471926822,17.1282149299397,16.1195223208516,16.687303456167,NA,16.9216240785189,15.675629293812399,16.6002431865352,NA,16.1709083980587,NA,16.5378614584953,16.7106438363494,NA,NA,16.1198713575386,16.8738475263263,17.1386153642213,17.6960921439587,17.0059757815536,16.3627814349705,17.2920942488708,16.9944895553705,17.1543847823609,16.5401575616532,16.639087183226,16.8542938729074,16.582172367486,16.2760060475392,16.8772847135645,16.9208294261322,16.2771842351456,-0.454167866294025,-1.26074520136206,0.352409468774009,16.7566260618887,-1.14685563768953,-5.07225307802306,0.259925358515146,0.99407463931736,0,0,0.2657569393314387,0.19245489338436303,0,0
Q5T6V5,QSPP_HUMAN,C9orf64,Queuosine salvage protein,6,"=""""",NA,16.9321748983675,17.1650282527106,17.1830187140718,16.7994016079444,16.244577175554902,17.0330873469218,17.1162722127875,17.3389580736055,16.8153050758882,16.3769543821684,16.6622799917552,16.5889835540704,NA,17.3659126010244,16.6421767736198,17.3552787203664,16.2750691641413,17.5232775011774,NA,NA,16.3594109695874,NA,NA,16.6620331515238,17.0194989627764,17.6951935644524,16.8563395821859,16.4745672835444,16.4514206770682,17.0070312286549,16.321065312029,17.208555736927,16.9096390523711,16.9953140760962,16.8233343768007,17.0190703547569,17.1115121690751,16.8529036929707,16.8512051694381,0.156538817494713,-0.319886450107082,0.632964085096508,16.8834073943069,0.66842410150567,-5.53109624942613,0.508501640422335,0.99407463931736,0,0,0.04597664692218714,0.5259704756697648,0,0
P08134,RHOC_HUMAN,RHOC,Rho-related GTP-binding protein RhoC,2,"=""""",NA,16.8489706834835,16.0828139910008,17.419944600565,NA,16.2690493138114,17.2413634188441,15.7224019670926,NA,16.1279656184959,NA,NA,NA,16.5060505688043,16.4391927555163,17.6617801460183,15.8113938076695,18.5803191796592,15.6896235709039,17.9916170984423,16.6875142738464,NA,NA,16.0409681767245,16.6835619385466,16.3224389965506,17.0031441466598,16.2152977827078,16.7374489420032,16.3999200173333,15.2255766315938,NA,16.1978683974554,NA,NA,15.3920555500116,16.1851196408195,NA,16.0007414339565,15.7442210662336,0.961806621927082,0.00612931797668259,1.91748392587748,16.4724415612411,2.06473170287787,-3.83180291682603,0.0486480349570288,0.899801664467243,1,0,1.2627892862366012,0.035538545653362494,1,0
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,9,"=""""",16.3899133196833,17.1602864507689,16.7646964549089,17.17494437787,16.4752841854632,15.8929867489948,17.1926648433956,16.6383023623545,16.724894725989,16.6083664909555,16.6175110246753,17.193809641899,NA,NA,16.6488872741914,16.09066825442,16.5838952918033,16.8456359737006,16.9193053379079,16.877036387326,16.4900413023045,16.8260662733013,NA,16.1190370836374,16.9767277620214,16.7995198410685,16.8933651580885,17.0277534052513,16.0427130854458,16.7681117893917,17.2113156256002,16.9436846987848,16.7726969473778,17.4183969927265,16.7603000733039,17.3375328941869,17.297276654147,16.931910050994,17.1760626549886,17.4461938872339,0.303643122399563,-0.152028941544791,0.759315186343918,16.8118323061125,1.3513531423102,-4.92122759655155,0.184997059962309,0.99407463931736,0,0,0.22252036028614985,0.22744669218151994,0,0
P51570,GALK1_HUMAN,GALK1,Galactokinase,7,"=""""",NA,17.318994976598,17.4662546530724,17.3182149943514,16.7978099080798,16.5762568656664,16.6564991253252,16.0954317104057,16.2804428523536,17.2427741270854,16.769223353446,16.2338784618672,NA,NA,17.5329633759213,16.0341710568334,17.1591254458654,16.7890916435086,16.4182787860662,15.8100656326013,15.6845668648893,16.2700304282793,NA,NA,17.0888973542258,17.5626470912776,17.1720174309102,17.0645349963515,16.7662376821283,16.2302255796473,17.6407116616647,16.4828373895171,16.8630328756179,16.7150947472724,16.7155437082026,17.3586656180167,16.7870398842365,17.5688055128038,16.9767257224434,16.9886243839657,0.141320794182196,-0.523956257344775,0.806597845709167,16.8124490257285,0.431663661787848,-5.64716399016874,0.668705159570211,0.99407463931736,0,0,0.024697974648035796,0.6517222525970475,0,0
Q99598,TSNAX_HUMAN,TSNAX,Translin-associated protein X,5,"=""""",17.3198245852764,16.0769700232805,16.6956469252342,NA,17.8246187274598,16.8643751462714,16.7677208762273,16.9047767230763,16.7800309819842,16.8816891969279,16.5302628131074,17.6001799368264,16.7852003353534,NA,16.6385172936555,17.6191858092627,17.0099423338107,NA,16.6108495470855,NA,16.2833804115908,16.9917945058589,NA,16.4413819010903,16.498660095937,16.7501119887313,16.3522725455631,16.7031851209058,15.8654492105781,16.765374341798,17.3460350721776,17.1948175789085,16.4914415474209,17.2853435047114,16.5372191225274,17.138423839071,16.6563709300549,16.7585503864489,17.1959779443337,17.049420936532,0.17764236258304,-0.319046476913705,0.674331202079784,16.834714349688,0.72678189995344,-5.46372969007166,0.472323642470768,0.99407463931736,0,0,0.057868831989392515,0.4811372334609076,0,0
P40763,STAT3_HUMAN,STAT3,Signal transducer and activator of transcription 3,11,"=""""",NA,16.8923411426114,16.7113917965984,16.8764590751986,16.6467438296785,16.9329020968378,17.5687055259471,15.7481025237635,15.9782282377118,16.4388819643847,16.7155818182571,16.4054936037696,16.41954962961,NA,16.8698414458024,16.8658386147106,16.7645845229255,17.0136987221132,17.2779972084585,17.021278548151,16.280317581062,NA,NA,NA,16.3312294686727,16.8760817531195,16.5779685939751,17.0699100209819,16.8481352174157,16.88934987719,17.0037089182654,16.7790385841149,17.1839336475918,17.0589430014213,17.1792646022523,17.3426234923187,17.282547286221,17.2836016851265,16.9409566524717,16.6496821564724,0.00718874856198681,-0.451260042271659,0.465637539395633,16.8207117955772,0.031864303219017,-5.73315387551076,0.974766194806958,0.995017552763502,0,0,7.979180719602937e-5,0.9825041006014216,0,0
Q9NR19,ACSA_HUMAN,ACSS2,"Acetyl-coenzyme A synthetase, cytoplasmic",10,"=""""",NA,16.8666108192031,17.3092533460017,17.0597355504155,16.4491688631492,15.9582000076576,16.800968296357,16.6863251802107,16.3216993162061,16.5776719819229,16.4991567497901,16.5919269544696,16.1449930476127,16.4312734232315,16.8232815980544,17.6852680744877,17.2054678665433,16.5405634578912,16.7414731046182,17.2369980052134,16.8828498300693,16.2432285294638,15.8715224328097,17.1888871504738,17.0998955996781,16.5876444455698,16.3756204218227,16.7076087851332,16.4841804997251,17.5931570863924,17.4846613024937,16.7023398101797,16.5333462790963,16.7254257805745,16.9349825576483,16.8387827647532,16.6532000395866,16.9074127915992,16.9330598024886,16.9869895131309,0.0784217433773158,-0.363702782444322,0.520546269198954,16.7606366939929,0.359054056937695,-5.72007616664149,0.721538334122934,0.99407463931736,0,0,0.011115544223693584,0.7561509021323127,0,0
P61011,SRP54_HUMAN,SRP54,Signal recognition particle 54 kDa protein,3,"=""""",NA,16.9727766373353,16.477863878641,16.5540833016996,NA,16.7807499610323,17.0405908316252,15.9541878661425,NA,16.346194157639,17.2075746316505,16.983905781923,NA,NA,NA,17.0478507371984,NA,16.7580898670623,16.6708326458135,18.0495416057428,NA,NA,NA,NA,16.4484067907172,15.7509913164915,NA,16.5387342696807,NA,16.0743522080529,16.6632415789161,15.9069899353505,16.7605544835543,NA,16.8327867751761,16.9117408630865,16.2811402365359,16.8861059921261,16.861198336278,NA,0.21022601936189,-0.502134342462295,0.922586381186076,16.6704193875788,0.60898408552859,-5.42992264369668,0.548239625087387,0.99407463931736,0,0,0.05487520915691642,0.4915254237288136,0,0
Q9H008,LHPP_HUMAN,LHPP,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,3,"=""""",18.104682041327,15.3614149977393,NA,15.2303269324378,16.1736812314803,17.6809806537742,16.7533238469646,NA,16.7581361380304,15.756618551173,16.9477349843617,15.6411859387433,17.1834161511263,18.2351932236085,15.4626814017185,16.4372463369928,16.1338047709323,15.4441172149962,17.2159650428628,16.5967512832574,17.539539651316,17.3347406674635,17.6608719188572,18.226497956967,16.0057151402046,16.9275578774581,15.7353032740218,15.0845435877699,17.028838877774,16.6417631263834,15.1721445572866,16.9981820131192,16.236839459053,14.7990120864687,NA,14.3402454082689,15.1752558575767,15.2123750188682,15.5918595328213,16.6955860488543,-2.14816666298639,-3.29153920472337,-1.0047941212494,16.3655171027583,-3.81011448423511,-0.20508855176697,5.215452220509e-4,0.168907741356531,-1,0,7.051803951948413,5.467468562055768e-4,-1,-1
P49407,ARRB1_HUMAN,ARRB1,Beta-arrestin-1,3,"=""""",15.7800510072099,15.8929781656104,15.0319609416006,16.3825279840818,NA,NA,18.087305809723,NA,NA,15.9109766943989,15.5737561373233,NA,NA,17.1664049810405,16.5079055301291,18.3743918971297,16.8789244269667,16.551371621002,NA,16.564166259292,16.962879103332,NA,NA,17.6686442368357,16.5254347845792,15.6987061610234,17.2601784757044,15.3306414063684,15.1674570201532,18.0954085520506,NA,NA,NA,15.9046452712645,NA,15.8043770114866,13.9880718091185,15.3307025767348,14.5853449235935,NA,0.662904347940014,-0.566336985232028,1.89214568111206,16.2702004918366,1.11050378969623,-5.0508387153212,0.277319007211797,0.99407463931736,0,0,0.3692512206716854,0.1443411700382723,0,0
Q96BM9,ARL8A_HUMAN,ARL8A,ADP-ribosylation factor-like protein 8A,2,"=""""",NA,17.8734371931585,17.2810887350234,16.0719631966481,16.0863883432497,17.2128487425123,15.9688749693143,16.9493276472339,17.2238118746553,16.5419382834304,17.3152581171457,17.0592842748178,16.6819045484014,16.4619954900406,16.1113488784526,15.6505343870941,NA,16.4583441223577,17.1268643966436,NA,16.0755289470967,17.0886760681401,NA,16.1486112741269,NA,17.3590578147625,NA,NA,16.7444234702933,NA,17.4341152324382,16.9270584595694,17.0727167750424,17.1189046431506,16.1576202550281,16.9931465839513,16.4526102862067,17.2781471171276,17.5752737922507,17.1675890954236,-1.03347416839809,-1.85265250037258,-0.214295836423596,16.8021466567121,-2.57280413214232,-2.97131440845673,0.0150851240301356,0.675799016323584,-1,0,1.8824226760402953,0.01694915254237288,-1,0
Q6ZVM7,TM1L2_HUMAN,TOM1L2,TOM1-like protein 2,6,"=""""",NA,16.0381826889649,16.9515376584325,16.8573450321084,16.2803282596559,16.7983881719306,15.7586920796274,16.5465052790455,17.4850640927933,16.2107031611888,16.7012758904769,17.1239104057612,NA,NA,16.5391462526327,15.9295960736629,16.3634710462006,15.8002102250961,17.8929153829256,16.3222904989624,NA,17.8546663580977,NA,NA,16.3838739145386,16.9449991019081,NA,16.9496366429923,17.4115968803856,NA,16.4563932964491,17.2240653196964,17.5619913076018,16.3256801128988,16.3442800918476,16.6709541043728,16.7293690807126,17.1270653506493,16.9700322298953,17.4559677790273,-0.456107371737112,-1.2709210087976,0.358706265323372,16.7503166803293,-1.1415484731341,-5.11403282112278,0.262363144871843,0.99407463931736,0,0,0.2650427038335161,0.19409513395297978,0,0
Q13751,LAMB3_HUMAN,LAMB3,Laminin subunit beta-3,2,"=""""",NA,17.1646454610821,17.3706934435564,16.6600305662754,16.5359910603451,NA,15.4105355834372,16.9259759682341,16.4228414541486,NA,15.8642292029514,17.3537677238589,16.6763265467468,16.0463312387455,16.7619097898963,NA,17.1771444862637,16.6422200384763,17.4450956659532,NA,NA,16.274027693549,NA,NA,16.6422464225909,16.2318965086817,16.2949856540656,17.7338498451356,NA,NA,16.7328729004283,16.3573541127379,17.3534645678184,17.34424521251,16.926212248572,16.5696893489626,17.2621346008549,17.2946917245714,17.0474687076317,17.0794630307957,0.202724414375659,-0.573908548372958,0.979357377124277,16.7867446936292,0.533808310718059,-5.49684967766013,0.59753242922242,0.99407463931736,0,0,0.0453369879485502,0.5265172225259704,0,0
Q6IAA8,LTOR1_HUMAN,LAMTOR1,Ragulator complex protein LAMTOR1,4,"=""""",NA,16.3297079877213,15.9101961274619,16.2754559232226,NA,16.9486475553897,17.3834747614425,16.3711588012393,16.5526711307474,15.8935188474634,NA,16.5940049884939,NA,16.1998187406827,16.6445397570927,16.8815222389256,16.5081387361608,16.3941317805665,16.2210397955906,18.6805273067056,16.1057553675188,NA,NA,16.0340066332363,16.3134190951365,16.3982325803765,16.5401649546001,16.4343995970468,17.0779966207165,16.9081258325669,15.6093864157213,16.4130952280081,NA,16.4807566977122,15.700114526171,16.8143337652638,16.6472531387462,16.0391326622923,16.7908637166517,16.2226740842572,0.0140508234824601,-0.658833148988312,0.686934795953232,16.4944928907554,0.0425304481074231,-5.62174618907705,0.966339519506268,0.995017552763502,0,0,2.0893938648321446e-4,0.9693821760524877,0,0
P06132,DCUP_HUMAN,UROD,Uroporphyrinogen decarboxylase,8,"=""""",18.2753024144133,16.3831714182153,15.9044984160613,15.7997744319237,18.0279367083355,16.4815963927383,16.2921001335469,16.8119337069781,17.117518697772,16.8640249345272,16.8585982624694,16.6154340335656,17.5028482937075,17.5627426403187,16.5658212863251,17.5234901483994,17.1403706563812,16.0745429394716,16.8692792693262,NA,17.0824878976523,16.2948791923504,15.7084534956953,17.3486548719688,16.9368405203981,16.724239777003,16.2677373745896,16.3646239976886,16.6712564712033,17.7647019926984,NA,16.6198734524652,14.3583156217414,15.9776546276974,15.6709560641288,15.8121067577117,15.6343457209087,13.7613346573544,15.7750180200162,15.0076186632164,-0.343683780663945,-1.23898153033401,0.551613969006117,16.4855811568675,-0.777756425363923,-5.50417070487545,0.441648066038182,0.99407463931736,0,0,0.12198150771604674,0.3444505194095134,0,0
P45985,MP2K4_HUMAN,MAP2K4,Dual specificity mitogen-activated protein kinase kinase 4,6,"=""""",NA,16.9902420732952,16.9343020777088,16.64513818066,15.9217103818212,16.9075815009306,15.1843158152068,17.0595888634557,17.4133950386844,16.752335630859,17.1078229222587,16.6512570004145,16.9060016469028,NA,16.5316446835367,15.6760448162487,16.5003714913817,16.56129521339,17.042281398305,NA,16.575954117187,17.1221264515148,17.1873008684778,NA,16.4409191805925,16.9017519045108,15.7087930344703,17.1307389809254,17.244193596727,NA,17.1935194057738,16.9596251204066,17.0149847401283,17.2618919707491,16.8829236677447,16.8220972343015,17.4081447986258,16.9557681290187,17.1910546377735,17.3416301270794,-0.568522599231059,-1.06581200565324,-0.0712331928088809,16.8036784771733,-2.32316731674132,-3.45214139534519,0.0262730728801603,0.799203217134654,-1,0,0.8985437879401652,0.05303444505194095,0,0
Q9BRT2,UQCC2_HUMAN,UQCC2,Ubiquinol-cytochrome-c reductase complex assembly factor 2,2,"=""""",NA,16.3464676210224,16.2869154052462,16.6553152184006,16.8149688702526,NA,NA,18.0139319403763,17.7183024193233,16.3610603468993,16.4942928290448,16.4024811147788,NA,NA,NA,NA,NA,15.877824487245,16.8396704661014,NA,16.2979462133209,16.549083512216,NA,NA,16.6348048085324,17.1353160656783,NA,16.8042851172521,17.4256688557382,NA,16.5090015729958,16.6778581140737,17.2218201401942,16.4279262959698,16.897650120738,16.9403788348691,17.194548941063,16.9623832663589,16.631354140524,17.3867516317746,-0.420805995620267,-1.14128583373955,0.299673842499019,16.7965929018515,-1.20039751722266,-5.00138265534113,0.240778491503484,0.99407463931736,0,0,0.26021898395486964,0.1979223619464188,0,0
Q9NZ01,TECR_HUMAN,TECR,Very-long-chain enoyl-CoA reductase,7,"=""""",16.7813169977742,16.5886959930807,16.4881133299432,16.8515924805575,16.7575719853461,NA,17.2281314285237,16.3772724464123,15.8009971986208,17.7160968941727,16.9585820890058,17.3391314008775,NA,16.5183667227147,16.7843710973162,16.3394776478884,15.9673739441282,16.372434296193,17.0040100717507,15.0124063777082,16.4427663386266,17.230305225024,17.6737481676161,16.3879897499098,16.4892273544234,16.9815294865286,NA,NA,15.9165084419023,16.6414811669372,17.0643358510371,16.1414297818611,16.4127795459115,17.043198515567,17.3006283839034,17.246266630811,15.6942210115407,18.0179171157852,16.3690983392582,16.9140274089702,0.386332217821124,-0.396255417332402,1.16891985297465,16.6903722477119,1.00210913637484,-5.26819473094884,0.323155016700295,0.99407463931736,0,0,0.18953037413215015,0.2646254784034992,0,0
Q6JBY9,CPZIP_HUMAN,RCSD1,CapZ-interacting protein,5,"=""""",16.1887773411901,17.0901643415503,16.712910379433,16.8403130318332,17.1330144989794,16.7636626106458,15.6587824114036,16.9416017896629,16.7345736690541,17.1343202452468,16.6682155162498,17.0961065916309,16.8287212185187,16.0531920489006,16.650618060441,NA,16.9240602102086,16.7785725217068,16.9282195524313,13.8909600192027,16.5481405206158,16.9473594111001,16.5760677457302,NA,17.0003394796549,16.7024478258746,16.8161279122908,17.4169602301717,16.7510097505368,14.9566520377615,17.2568108625138,16.6384592663903,16.7709592624659,16.8682566015644,17.2574220279096,17.0779845378134,17.3172683158953,17.4899018935268,17.2001984500881,16.9995074211519,0.281151459377426,-0.193725696666355,0.756028615421207,16.7265436739828,1.19953003641541,-5.12256682526107,0.237932362366807,0.99407463931736,0,0,0.17531100379405445,0.2782941498086386,0,0
Q9P0J1,PDP1_HUMAN,PDP1,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial",6,"=""""",NA,16.4893792194711,16.1269212971804,16.7549805627465,NA,17.1461064855527,16.7565500412033,17.5067635390863,17.0083125497684,16.1533437038929,16.4718590329747,16.2508636058339,NA,NA,16.8933542096879,15.7668406456922,NA,16.4667523107563,16.1499143360805,15.4832863104486,16.7954990652996,NA,NA,NA,17.5019487171879,16.6464514260015,16.474165482649,17.921302689518,17.7871038501543,15.6778369580352,NA,NA,NA,16.566718922025,NA,16.6132178210435,16.7594292228009,16.7471783321131,17.0365738766286,16.1638954282692,-0.712245231714338,-1.37788949167419,-0.0466009717544904,16.6470196300751,-2.19520202540195,-3.65345295017068,0.0369016006944257,0.832828938335389,-1,0,1.0206152199150909,0.047020229633679606,-1,0
Q13148,TADBP_HUMAN,TARDBP,TAR DNA-binding protein 43,5,"=""""",NA,16.1203378066479,16.877697389986,17.205550126499,16.2919755058436,16.7154731148397,17.2431451215636,16.6234902278779,16.0940098275741,17.1511125431568,16.2194188779005,16.7496531474895,16.8545851594281,NA,16.754703386188,16.1938645248809,16.9880644838881,16.5614833242992,16.6081914971055,17.8602725136198,16.847538367353,16.1183876282498,NA,16.1175194996846,16.8663246293031,16.2281962072284,16.5322215700143,16.950932546,16.5038401640024,16.8174143235647,17.062902323864,16.3050574357932,16.3834956959223,16.5695616086711,17.1753119981202,17.0081608526345,16.6587910097235,16.7527007901894,16.3951861081547,16.2565052275761,0.180444713356156,-0.392718117954637,0.753607544666949,16.6665696368875,0.638445682595575,-5.57188363795651,0.527216538964842,0.99407463931736,0,0,0.05016561055525202,0.5057408419901586,0,0
Q9NP72,RAB18_HUMAN,RAB18,Ras-related protein Rab-18,8,"=""""",16.1774633762693,16.781451150981,17.2130856799763,16.7335032003815,17.0209183562632,16.2163532835722,17.3350005077237,16.6385053455008,16.4270453812703,16.8299771304742,15.8187438853112,16.7612085792648,NA,NA,17.1254508289923,16.7078565938047,16.9529922175579,16.87252800387,15.9774155360873,16.208782705021,15.8609561594902,16.3002457862628,16.9116251213765,15.7111137495279,17.0283151443173,16.7790530952458,16.9018398941744,17.1770198394095,16.4327503406922,16.5604669577288,16.9366473015646,17.1532270195471,16.9759204413623,16.9596162287926,16.8280716878628,17.1347556009195,17.418579118514,16.9988590399664,17.4625315414875,16.5717750219242,0.462754233490084,-0.0717891833876024,0.997297650367771,16.7342539698023,1.7539591672028,-4.39481748350592,0.0877019605485529,0.990165961995699,0,0,0.48912692026598403,0.10278840896664844,0,0
P12081,HARS1_HUMAN,HARS1,"Histidine--tRNA ligase, cytoplasmic",12,"=""""",16.2907208473185,17.1850201387498,16.5469092002242,16.6722714854222,17.134808644885,16.4068949460729,16.5145785062166,17.1964404327315,16.9478766125763,16.8337202572323,16.3965050225405,16.9480138396981,16.6666181565804,16.3018189561778,16.7120979551706,16.3858627982907,16.6189764865331,16.5712217655947,16.4035736407571,16.3595685388039,16.1367698494494,16.5479770085244,16.3539622635216,15.8477941178431,16.6497994292523,17.0361502049063,16.3162429801411,16.6157512893092,17.185817188546,16.5084919585726,17.1323613588808,17.0533381056638,17.1538742383772,17.1175889830233,16.7206900618268,17.3821686260787,17.0815448411355,17.0455143607175,17.1385356546429,16.9550625009861,0.377912751590376,-0.00222066680328376,0.758046169984036,16.7268233313244,2.01075560359447,-4.00335478230567,0.0512882394866861,0.924192672350821,0,0,0.48750072580849685,0.10442864953526518,0,0
Q9NR56,MBNL1_HUMAN,MBNL1,Muscleblind-like protein 1,5,"=""""",NA,17.0255105227348,15.7254246515571,16.7537303254193,16.6629560024988,16.5320702763642,NA,17.0594189632005,16.8459275697949,17.1867372353674,16.8589480366792,17.0418411914549,16.4983905446592,NA,16.2692094741948,16.2109793772456,NA,16.3318157930357,16.8766308072362,16.2636741331996,16.8296279918856,16.3810019981593,NA,NA,16.9131271796717,17.2673670536351,NA,16.9498169547804,17.2843760150231,16.8958553577487,16.8228599543652,16.7293287340941,16.8704635946571,16.4301620800811,16.9276518993058,16.8772919684141,17.0071902353139,16.9072074768295,16.7178824053041,17.0758125906969,0.0118520724004121,-0.533853994128854,0.557558138929678,16.7584935877154,0.044235799256326,-5.7235908210912,0.96499071910763,0.995017552763502,0,0,1.834329068004294e-4,0.9737561509021323,0,0
Q9NP74,PALMD_HUMAN,PALMD,Palmdelphin,6,"=""""",NA,NA,16.220025973069,16.4618625308531,NA,15.8684008491832,17.1468495353375,16.0187154499289,15.9591805652456,15.9233263748789,NA,15.8038591790131,NA,15.7937471627605,16.7188363704951,16.512416058469,17.0307176169043,16.7192736183681,15.722179288307,18.6773439804833,16.3572411362145,NA,NA,17.2039829226184,16.2369119104999,16.2624011468017,16.2587935229248,16.3240338063054,15.4951561032693,16.859183860289,16.2606543880509,15.7349342691712,NA,16.2807002212193,16.1784049788461,16.5488421007532,16.2338367506799,16.5447894178821,16.5954408564358,16.7177225448308,0.234518376982763,-0.408366713997536,0.877403467963061,16.3959301403153,0.743924874892048,-5.36490876215709,0.462510813830665,0.99407463931736,0,0,0.07853507053783755,0.4308365226899945,0,0
Q86VN1,VPS36_HUMAN,VPS36,Vacuolar protein-sorting-associated protein 36,3,"=""""",16.6384532872511,17.0043426371005,17.18606171477,17.3431007007295,16.589468337885,16.5621939141115,16.3257787986404,16.5224225350641,16.864780346694,16.3155316637468,NA,16.478319205468,16.6023777220749,16.9030289419253,16.7295203553515,16.3915685439885,17.1217317603403,17.0525569818348,NA,15.8658621725729,16.3443251534751,NA,NA,16.4312997837078,17.0850992599801,17.1114630174944,16.5856665801416,16.7336327092124,16.3004419170095,16.5260076595356,16.6277504601967,16.9268089132394,16.309431477185,16.8492721387224,16.7841971183337,16.6335850979263,16.468912327925,17.1340440686156,16.9865973308462,16.7719873916288,-0.304126202131027,-0.730052480248598,0.121800075986545,16.6974339451312,-1.44946081652105,-4.76310837163863,0.15609254447679,0.99407463931736,0,0,0.24531362020722033,0.21049753963914708,0,0
